element,name,position,GW,was_home,played,90s_per_gameweek,prev_game_minutes_1,prev_game_minutes_2,prev_game_minutes_3,prev_game_minutes_4,prev_game_minutes_5,minutes_form,points_per_90,form,ict_per_90,ict_form,bps_per_90,bps_form,previous_season_points_per_90,previous_season_90s_per_gameweek,opp_team_goals_scored_per_game,opp_team_xG_per_game,opp_team_goals_conceded_per_game,opp_team_xGA_per_game,opp_team_goals_scored_form,opp_team_goals_conceded_form,opp_team_goalless_games_per_game,opp_team_clean_sheets_per_game
44,Jhon Duran,FWD,35,1,0,0.10980392156862745,1.0,0.0,1.0,70.0,45.0,23.4,9.107142857142858,1.8,7.660714285714286,1.5399999999999998,27.053571428571427,6.0,7.857142857142858,0.03684210526315789,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
725,Ji-Soo Kim,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.0588235294117647,1.423529411764706,1.411764705882353,1.473529411764706,1.2,1.4,0.35294117647058826,0.3235294117647059
731,Jili Buyabu,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
830,Jimi Tauriainen,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
830,Jimi Tauriainen,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
220,Joachim Andersen,DEF,35,0,0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,3.1470588235294117,4.0,3.979411764705883,4.199999999999999,18.029411764705884,22.8,2.5880661394680087,0.8134502923976609,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
346,Joao Cancelo,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.161036920659859,0.37222222222222223,1.2352941176470589,1.276470588235294,1.7647058823529411,1.3911764705882352,1.4,1.8,0.2647058823529412,0.11764705882352941
266,Joao Neves Virginia,GKP,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
280,Joao Palhinha Goncalves,MID,35,1,0,0.7712418300653594,70.0,90.0,84.0,70.0,90.0,80.8,3.0889830508474576,3.2,4.275,3.6,12.470338983050848,11.8,2.4034749034749034,0.9087719298245613,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
135,Joao Pedro Junqueira de Jesus,FWD,35,0,0,0.5656565656565657,90.0,88.0,27.0,90.0,0.0,59.0,4.821428571428571,1.4,8.64107142857143,5.34,18.053571428571427,3.0,5.001114096961111,0.41781948833336696,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
559,Joao Victor Gomes da Silva,MID,35,1,0,0.7470588235294118,63.0,90.0,58.0,90.0,90.0,78.2,2.716535433070866,1.2,3.606299212598425,3.4,13.070866141732283,8.6,2.9121725731895225,0.18976608187134503,1.3823529411764706,1.1352941176470588,2.2058823529411766,2.085294117647059,1.0,3.0,0.14705882352941177,0.058823529411764705
781,Joe Gardner,FWD,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
818,Joe Gauci,GKP,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
555,Joe Hodge,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3823529411764706,1.1352941176470588,2.2058823529411766,2.085294117647059,1.0,3.0,0.14705882352941177,0.058823529411764705
748,Joe Hugill,FWD,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
510,Joe Rodon,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,2.411764705882353,1.9882352941176469,0.7647058823529411,0.7029411764705883,2.4,0.4,0.14705882352941177,0.47058823529411764
510,Joe Rodon,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
81,Joe Rothwell,MID,35,1,0,0.12418300653594772,0.0,0.0,0.0,0.0,0.0,0.0,3.0789473684210527,0.0,2.7473684210526312,0.0,12.789473684210526,0.0,2.940594059405941,0.29532163742690054,1.5757575757575757,1.478787878787879,1.6363636363636365,1.4757575757575756,0.4,2.0,0.24242424242424243,0.15151515151515152
336,Joe Taylor,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
794,Joe White,MID,35,1,0,0.011111111111111112,1.0,1.0,0.0,0.0,0.0,0.4,22.5,0.4,0.75,0.0,67.5,1.2,5.001114096961111,0.41781948833336696,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
243,Joe Whitworth,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
432,Joe Willock,MID,35,1,0,0.1397306397306397,0.0,0.0,39.0,19.0,56.0,22.8,3.9036144578313254,0.6,6.245783132530121,1.3199999999999998,13.012048192771086,1.2,4.330985915492958,0.7473684210526316,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
469,Joe Worrall,DEF,35,1,0,0.14313725490196078,0.0,0.0,0.0,0.0,0.0,0.0,2.671232876712329,0.0,2.671232876712329,0.0,15.205479452054796,0.0,2.4785553047404063,0.6476608187134503,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
151,Joel Veltman,DEF,35,0,0,0.48282828282828283,45.0,90.0,0.0,85.0,90.0,62.0,2.196652719665272,1.4,2.6422594142259417,1.3800000000000001,16.06694560669456,10.4,3.916628492899679,0.6383040935672515,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
242,Joel Ward,DEF,35,0,0,0.6457516339869281,1.0,0.0,13.0,90.0,90.0,38.8,2.4139676113360324,0.8,2.1224696356275303,1.0,13.709514170040485,7.4,3.1158455392809583,0.6587719298245615,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
416,Joelinton Cassio Apolinario de Lira,MID,35,1,0,0.3814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,3.2568402471315094,0.0,5.2506619593998245,0.0,14.298323036187114,0.0,3.8909774436090223,0.7777777777777778,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
170,Johann Berg Gudmundsson,MID,35,0,0,0.35751633986928105,20.0,0.0,6.0,0.0,20.0,9.2,3.4552102376599634,1.6,6.581352833638026,1.6800000000000002,14.06764168190128,4.4,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
480,John Egan,DEF,35,0,0,0.15751633986928104,0.0,0.0,0.0,0.0,0.0,0.0,0.18672199170124482,0.0,1.9232365145228218,0.0,10.082987551867221,0.0,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
481,John Fleck,MID,35,0,0,0.02908496732026144,0.0,0.0,0.0,0.0,0.0,0.0,3.033707865168539,0.0,3.3370786516853927,0.0,13.146067415730336,0.0,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
324,John McAtee,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
50,John McGinn,MID,35,1,0,0.8640522875816993,90.0,90.0,90.0,0.0,0.0,54.0,3.7443267776096825,2.0,5.456505295007565,2.2600000000000002,15.760211800302573,10.2,3.0089153046062407,0.7871345029239766,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
368,John Stones,DEF,35,0,0,0.3501683501683502,0.0,0.0,90.0,0.0,0.0,18.0,4.5,0.2,3.314423076923077,0.64,20.423076923076923,2.8,4.539045553145336,0.5391812865497075,1.2352941176470589,1.276470588235294,1.7647058823529411,1.3911764705882352,1.4,1.8,0.2647058823529412,0.11764705882352941
658,John-Kymani Gordon,FWD,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
560,Jonathan Castro Otto,DEF,35,1,0,0.0013071895424836603,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,11.25,0.0,67.5,0.0,3.2219570405727924,0.3675438596491228,1.3823529411764706,1.1352941176470588,2.2058823529411766,2.085294117647059,1.0,3.0,0.14705882352941177,0.058823529411764705
460,Jonathan Panzo,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
463,Jonjo Shelvey,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513089005235602,0.1675438596491228,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
703,Jonny Evans,DEF,35,1,0,0.4088888888888889,0.0,0.0,0.0,20.0,0.0,4.0,3.668478260869565,0.2,2.942934782608696,0.26,19.891304347826086,1.0,1.7126546146527117,0.3073099415204678,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
472,Jordan Amissah,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.090909090909091,1.8727272727272726,1.6363636363636365,1.6666666666666665,2.0,1.2,0.15151515151515152,0.30303030303030304
221,Jordan Ayew,MID,35,0,0,0.8032679738562091,72.0,22.0,22.0,73.0,69.0,51.6,3.8445890968266885,2.4,5.356794141578519,2.1,11.387306753458097,6.6,3.4564254062038406,0.791812865497076,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
160,Jordan Beyer,DEF,35,0,0,0.4032679738562091,0.0,0.0,0.0,0.0,0.0,0.0,2.1880064829821717,0.0,2.873581847649919,0.0,17.21231766612642,0.0,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
320,Jordan Clark,MID,35,0,0,0.36339869281045756,80.0,88.0,90.0,90.0,27.0,75.0,3.237410071942446,3.4,3.6178057553956835,3.84,10.683453237410072,10.4,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
263,Jordan Pickford,GKP,35,1,0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,3.8529411764705883,5.8,2.658823529411765,3.0,19.0,23.8,3.3513513513513513,0.9736842105263158,1.5294117647058822,1.6029411764705885,1.7352941176470589,1.464705882352941,2.2,1.0,0.17647058823529413,0.17647058823529413
9,Jorge Luiz Frello Filho,MID,35,0,0,0.2980392156862745,18.0,0.0,11.0,90.0,5.0,24.8,4.243421052631579,2.0,3.631578947368421,1.56,17.664473684210527,7.8,3.3427362482369536,0.6219298245614034,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
569,Jose Malheiro de Sa,GKP,35,1,0,0.9042483660130719,90.0,90.0,90.0,90.0,90.0,90.0,3.18756776292013,3.8,2.7549692808095414,4.6000000000000005,17.88941091434767,21.8,4.111111111111111,0.9473684210526315,1.3823529411764706,1.1352941176470588,2.2058823529411766,2.085294117647059,1.0,3.0,0.14705882352941177,0.058823529411764705
682,Joseph Johnson,DEF,35,0,0,0.0006734006734006734,0.0,2.0,0.0,0.0,0.0,0.4,45.0,0.2,0.0,0.0,90.0,0.4,5.001114096961111,0.41781948833336696,1.3529411764705883,1.276470588235294,1.588235294117647,1.6558823529411766,0.8,1.6,0.23529411764705882,0.14705882352941177
838,Josh Acheampong,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
838,Josh Acheampong,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
440,Josh Bowler,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
723,Josh Brooking,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
723,Josh Brooking,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
161,Josh Brownhill,MID,35,0,0,0.7022875816993464,31.0,23.0,21.0,0.0,45.0,24.0,3.1828757561656587,2.8,4.8413215449046065,2.94,14.993020009306655,9.0,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
165,Josh Cullen,MID,35,0,0,0.5575163398692811,90.0,90.0,90.0,90.0,90.0,90.0,2.7432590855803047,4.2,4.130715123094959,6.959999999999999,16.512309495896833,24.2,5.001114096961111,0.41781948833336696,1.5454545454545454,1.521212121212121,1.5151515151515151,1.809090909090909,2.4,2.2,0.21212121212121213,0.24242424242424243
99,Josh Dasilva,MID,35,0,0,0.00718954248366013,0.0,0.0,0.0,0.0,0.0,0.0,12.272727272727273,0.0,14.727272727272728,0.0,24.545454545454547,0.0,5.317286652078775,0.4008771929824561,1.0588235294117647,1.423529411764706,1.411764705882353,1.473529411764706,1.2,1.4,0.35294117647058826,0.3235294117647059
637,Josh Powell,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.4242424242424243,2.0757575757575757,0.9696969696969697,0.9393939393939394,3.4,0.8,0.09090909090909091,0.30303030303030304
747,Joshua Duffus,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
810,Joshua King,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
616,Josko Gvardiol,DEF,35,0,0,0.631986531986532,90.0,90.0,45.0,90.0,90.0,81.0,3.5002663825253064,5.8,4.348961108151306,5.4,18.891848694725628,22.8,5.001114096961111,0.41781948833336696,1.2352941176470589,1.276470588235294,1.7647058823529411,1.3911764705882352,1.4,1.8,0.2647058823529412,0.11764705882352941
343,Julian Alvarez,FWD,35,0,0,0.8548821548821549,90.0,90.0,73.0,90.0,0.0,68.6,5.13981882630957,3.0,9.18786923985821,7.32,21.23276880661678,10.4,6.401933701657459,0.42339181286549704,1.2352941176470589,1.276470588235294,1.7647058823529411,1.3911764705882352,1.4,1.8,0.2647058823529412,0.11764705882352941
130,Julio Enciso,MID,35,0,0,0.07811447811447812,0.0,0.0,62.0,26.0,0.0,17.6,5.43103448275862,0.6,8.14655172413793,1.1199999999999999,13.577586206896552,0.4,6.460957178841309,0.2321637426900585,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
585,Jurrien Timber,DEF,35,0,0,0.016013071895424835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510204081632653,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
751,Justin Hubner,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3823529411764706,1.1352941176470588,2.2058823529411766,2.085294117647059,1.0,3.0,0.14705882352941177,0.058823529411764705
72,Justin Kluivert,MID,35,1,0,0.5254901960784314,73.0,75.0,75.0,67.0,26.0,63.2,4.869402985074626,4.8,6.380597014925373,6.12,11.529850746268657,12.0,5.001114096961111,0.41781948833336696,1.5757575757575757,1.478787878787879,1.6363636363636365,1.4757575757575756,0.4,2.0,0.24242424242424243,0.15151515151515152
137,Kacper Kozlowski,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
825,Kaden Rodney,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.4705882352941178,1.3882352941176472,1.588235294117647,1.6529411764705881,1.4,2.0,0.3235294117647059,0.2647058823529412
6,Kai Havertz,MID,35,0,0,0.7408496732026144,71.0,90.0,90.0,88.0,65.0,80.8,5.9550066166740185,7.4,7.896338773709749,12.02,16.51521835024261,20.0,3.5789473684210527,0.75,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
793,Kaine Kesler-Hayden,DEF,35,1,0,0.0017094017094017094,1.0,0.0,0.0,0.0,1.0,0.4,90.0,0.4,0.0,0.0,270.0,1.2,5.001114096961111,0.41781948833336696,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
143,Kaoru Mitoma,MID,35,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.484848484848484,0.0,8.121212121212121,0.0,15.272727272727273,0.0,5.374296841194289,0.6757309941520467,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
408,Karl Darlow,GKP,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
646,Karl Hein,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
107,Keane Lewis-Potter,MID,35,0,0,0.4179738562091503,70.0,11.0,14.0,72.0,86.0,50.6,4.644253322908522,3.2,6.558248631743549,5.08,12.806880375293199,7.2,4.02555910543131,0.09152046783625731,1.0588235294117647,1.423529411764706,1.411764705882353,1.473529411764706,1.2,1.4,0.35294117647058826,0.3235294117647059
39,Keinan Davis,FWD,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
431,Kell Watts,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
285,Kenny Tete,DEF,35,1,0,0.2526143790849673,0.0,0.0,0.0,90.0,5.0,19.0,3.0271668822768434,0.4,3.81888745148771,0.78,17.697283311772317,3.6,3.1529778123783574,0.7511695906432748,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
187,Kepa Arrizabalaga,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140350877192983,0.75,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
187,Kepa Arrizabalaga,GKP,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140350877192983,0.75,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
349,Kevin De Bruyne,MID,35,0,0,0.2764309764309764,71.0,80.0,90.0,0.0,90.0,66.2,7.7831912302070645,6.4,14.020706455542022,10.940000000000001,33.32521315468941,28.4,6.825528387898881,0.7055555555555555,1.2352941176470589,1.276470588235294,1.7647058823529411,1.3911764705882352,1.4,1.8,0.2647058823529412,0.11764705882352941
277,Kevin Mbabu,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468085106382979,0.04122807017543859,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
115,Kevin Schade,MID,35,0,0,0.08986928104575163,19.0,1.0,0.0,0.0,0.0,4.0,9.490909090909092,2.0,7.952727272727273,1.8399999999999999,24.545454545454547,7.0,3.6099585062240664,0.21140350877192982,1.0588235294117647,1.423529411764706,1.411764705882353,1.473529411764706,1.2,1.4,0.35294117647058826,0.3235294117647059
556,Ki-Jana Hoever,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,1.3823529411764706,1.1352941176470588,2.2058823529411766,2.085294117647059,1.0,3.0,0.14705882352941177,0.058823529411764705
852,Kiano Dyer,MID,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.088235294117647,1.714705882352941,1.4705882352941178,1.5205882352941176,2.2,1.6,0.11764705882352941,0.23529411764705882
852,Kiano Dyer,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.41781948833336696,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
76,Kieffer Moore,FWD,35,1,0,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,12.689999999999998,0.0,34.199999999999996,0.0,4.042553191489362,0.37105263157894736,1.5757575757575757,1.478787878787879,1.6363636363636365,1.4757575757575756,0.4,2.0,0.24242424242424243,0.15151515151515152
24,Kieran Tierney,DEF,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302325581395349,0.2263157894736842,2.03125,1.73125,1.53125,1.653125,1.2,2.0,0.0625,0.1875
430,Kieran Trippier,DEF,35,1,0,0.7282828282828283,0.0,0.0,0.0,0.0,0.0,0.0,4.49375866851595,0.0,7.497919556171984,0.0,23.883495145631066,0.0,5.33213644524237,0.9771929824561404,0.9705882352941176,0.9794117647058823,2.7058823529411766,1.961764705882353,1.2,3.0,0.38235294117647056,0.029411764705882353
147,Kjell Scherpen,GKP,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.4411764705882353,1.491176470588235,1.7647058823529411,1.5205882352941178,1.2,1.4,0.17647058823529413,0.23529411764705882
388,Kobbie Mainoo,MID,35,1,0,0.5141414141414141,90.0,77.0,84.0,90.0,79.0,84.0,3.4184675834970535,4.4,3.5186640471512773,4.46,14.852652259332025,18.2,9.0,0.0029239766081871343,1.088235294117647,1.0470588235294118,2.0294117647058822,1.75,1.6,1.2,0.35294117647058826,0.058823529411764705
45,Kortney Hause,DEF,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.90625,1.95,1.78125,1.553125,2.8,2.4,0.1875,0.1875
796,Kristian Sekularac,MID,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001114096961111,0.0,1.2941176470588236,1.202941176470588,1.6470588235294117,1.4176470588235293,2.0,1.4,0.20588235294117646,0.23529411764705882
90,Kristoffer Ajer,DEF,35,0,0,0.5349673202614379,75.0,0.0,90.0,90.0,90.0,69.0,3.243738546120953,4.4,4.194868662186927,4.040000000000001,15.613927916921197,15.6,3.4207077326343382,0.22309941520467835,1.0588235294117647,1.423529411764706,1.411764705882353,1.473529411764706,1.2,1.4,0.35294117647058826,0.3235294117647059
