element,name,position,was_home,played,minutes_per_gameweek,prev_game_minutes_1,prev_game_minutes_2,prev_game_minutes_3,prev_game_minutes_4,prev_game_minutes_5,minutes_form,points_per_game,form,ict_per_game,ict_form,opp_team_goals_scored_per_game,opp_team_xG_per_game,opp_team_goals_conceded_per_game,opp_team_xGA_per_game
504,James Maddison,MID,0,0,54.0,75.0,69.0,67.0,65.0,87.0,70.33333333333333,4.761904761904762,3.4,8.252380952380953,5.7,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
360,James McAtee,MID,0,0,53.03225806451613,14.0,62.0,1.0,21.0,45.0,25.666666666666668,2.5555555555555554,1.2,3.3777777777777778,1.9600000000000002,1.40625,1.5750000000000002,1.8125,1.5125
629,James McConnell,MID,1,0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03333333333333333,0.0,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
142,James Milner,MID,0,0,24.838709677419356,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666666667,0.0,3.12,0.0,1.0,0.990625,2.09375,1.75625
335,James Shea,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
817,James Sweet,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0625,1.71875,1.53125,1.509375
265,James Tarkowski,DEF,0,0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2.903225806451613,1.6,3.9516129032258065,2.8,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
241,James Tomkins,DEF,0,0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.06666666666666667,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
596,James Trafford,GKP,1,0,78.75,0.0,0.0,0.0,0.0,90.0,0.0,2.5,0.2,3.0892857142857144,0.36,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
664,James Ward-Prowse,MID,1,0,83.90322580645162,90.0,90.0,83.0,6.0,45.0,87.66666666666667,4.193548387096774,3.2,6.161290322580645,3.16,1.46875,1.35,1.59375,1.696875
778,James Wright,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
722,Jamie Donley,FWD,0,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.09999999999999999,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
779,Jamie McDonnell,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
150,Jan Paul van Hecke,DEF,0,0,70.58064516129032,90.0,90.0,90.0,90.0,90.0,90.0,2.269230769230769,2.8,3.5999999999999996,3.1199999999999997,1.0,0.990625,2.09375,1.75625
518,Japhet Tanganga,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
626,Jarell Quansah,DEF,1,0,22.93548387096774,90.0,0.0,90.0,90.0,0.0,60.0,1.8181818181818181,1.0,1.5454545454545454,1.5799999999999998,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
245,Jarrad Branthwaite,DEF,0,0,81.29032258064517,90.0,90.0,90.0,90.0,90.0,90.0,3.107142857142857,2.2,2.817857142857143,2.1799999999999997,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
526,Jarrod Bowen,MID,1,0,85.9375,53.0,90.0,90.0,90.0,90.0,77.66666666666667,5.32258064516129,4.0,7.199999999999999,6.8,1.46875,1.35,1.59375,1.696875
148,Jason Steele,GKP,0,0,43.54838709677419,0.0,0.0,0.0,0.0,90.0,0.0,2.7333333333333334,0.2,2.3133333333333335,0.26,1.0,0.990625,2.09375,1.75625
422,Javier Manquillo Gaitan,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
177,Jay Rodriguez,FWD,1,0,24.0,6.0,17.0,21.0,0.0,0.0,14.666666666666666,2.0526315789473686,0.6,2.168421052631579,0.3,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
651,Jay Stansfield,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.409375,1.75,1.8031249999999999
476,Jayden Bogle,DEF,0,0,70.48387096774194,90.0,90.0,90.0,68.0,90.0,90.0,1.8518518518518519,2.6,2.9555555555555553,3.3199999999999994,1.40625,1.5750000000000002,1.8125,1.5125
824,Jayden Danns,FWD,1,0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0,0.1,0.0,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
729,Jayden Luker,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
251,Jean-Philippe Gbamin,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
232,Jean-Philippe Mateta,FWD,0,0,56.45161290322581,73.0,90.0,90.0,80.0,90.0,84.33333333333333,3.4642857142857144,5.2,4.275,6.519999999999999,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
715,Jean-Ricner Bellegarde,MID,0,0,29.48148148148148,0.0,0.0,0.0,10.0,80.0,0.0,2.0,0.6,2.5842105263157897,1.08,1.25,1.26875,1.75,1.4375
414,Jeff Hendrick,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
231,Jefferson Lerma Solis,MID,0,0,74.03225806451613,90.0,90.0,90.0,90.0,90.0,90.0,2.3461538461538463,2.0,3.8307692307692305,3.5799999999999996,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
240,Jeffrey Schlupp,MID,0,0,41.61290322580645,26.0,20.0,24.0,0.0,0.0,23.333333333333332,2.260869565217391,1.0,2.860869565217391,1.2,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
760,Jenson Metcalfe,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
678,Jeremy Doku,MID,1,0,44.89655172413793,0.0,79.0,29.0,21.0,58.0,36.0,3.1363636363636362,1.8,7.136363636363637,5.18,1.40625,1.171875,2.03125,1.9875000000000003
146,Jeremy Sarmiento Morante,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.990625,2.09375,1.75625
657,Jesurun Rak-Sakyi,MID,0,0,4.258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.8333333333333333,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
44,Jhon Duran,FWD,0,0,10.46875,1.0,70.0,45.0,45.0,0.0,38.666666666666664,1.8333333333333333,1.8,1.588888888888889,1.5599999999999998,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
725,Ji-Soo Kim,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
731,Jili Buyabu,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,1.5750000000000002,1.8125,1.5125
830,Jimi Tauriainen,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
220,Joachim Andersen,DEF,0,0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2.838709677419355,1.2,3.838709677419355,2.48,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
346,Joao Cancelo,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,1.171875,2.03125,1.9875000000000003
266,Joao Neves Virginia,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
280,Joao Palhinha Goncalves,MID,0,0,68.75,84.0,70.0,90.0,90.0,20.0,81.33333333333333,2.8518518518518516,2.8,3.8925925925925924,4.12,1.625,1.409375,1.75,1.8031249999999999
135,Joao Pedro Junqueira de Jesus,FWD,0,0,48.45161290322581,27.0,90.0,0.0,0.0,0.0,39.0,3.44,0.6,6.0520000000000005,3.34,1.0,0.990625,2.09375,1.75625
559,Joao Victor Gomes da Silva,MID,0,0,66.93548387096774,90.0,90.0,83.0,90.0,0.0,87.66666666666667,2.4074074074074074,1.2,3.0703703703703704,3.2399999999999998,1.25,1.26875,1.75,1.4375
781,Joe Gardner,FWD,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
818,Joe Gauci,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
298,Joe Gomez,DEF,1,0,52.516129032258064,24.0,72.0,90.0,90.0,90.0,62.0,2.5555555555555554,2.4,2.6555555555555554,3.2600000000000002,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
555,Joe Hodge,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
748,Joe Hugill,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
510,Joe Rodon,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.8903225806451618,1.6774193548387097,1.7193548387096773
81,Joe Rothwell,MID,1,0,12.258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,1.1818181818181819,0.0,1.0545454545454545,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
336,Joe Taylor,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
794,Joe White,MID,1,0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.5,0.0,0.05,0.02,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
243,Joe Whitworth,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
432,Joe Willock,MID,1,0,13.387096774193548,39.0,19.0,56.0,79.0,69.0,38.0,2.0,1.6,3.2,2.74,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
469,Joe Worrall,DEF,1,0,13.6875,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,1.8571428571428572,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
305,Joel Matip,DEF,1,0,25.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.61,0.0,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
151,Joel Veltman,DEF,0,0,41.903225806451616,0.0,85.0,90.0,90.0,90.0,58.333333333333336,1.5909090909090908,2.6,1.8454545454545455,2.1,1.0,0.990625,2.09375,1.75625
242,Joel Ward,DEF,0,0,63.29032258064516,90.0,90.0,90.0,90.0,90.0,90.0,2.217391304347826,1.4,2.0043478260869567,2.1,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
416,Joelinton Cassio Apolinario de Lira,MID,1,0,36.54838709677419,0.0,0.0,0.0,0.0,0.0,0.0,2.5625,0.0,4.1312500000000005,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
170,Johann Berg Gudmundsson,MID,1,0,33.5625,6.0,0.0,20.0,0.0,1.0,8.666666666666666,1.6363636363636365,0.6,3.3045454545454547,0.22000000000000003,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
480,John Egan,DEF,0,0,15.548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.7166666666666668,0.0,1.40625,1.5750000000000002,1.8125,1.5125
481,John Fleck,MID,0,0,2.870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.825,0.0,1.40625,1.5750000000000002,1.8125,1.5125
324,John McAtee,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
50,John McGinn,MID,0,0,77.0,90.0,0.0,0.0,0.0,64.0,30.0,3.6206896551724137,0.8,5.403448275862068,2.5200000000000005,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
368,John Stones,DEF,1,0,33.54838709677419,90.0,0.0,0.0,90.0,90.0,30.0,3.466666666666667,2.6,2.5533333333333332,3.14,1.40625,1.171875,2.03125,1.9875000000000003
658,John-Kymani Gordon,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
560,Jonathan Castro Otto,DEF,0,0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.25,1.26875,1.75,1.4375
460,Jonathan Panzo,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
463,Jonjo Shelvey,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
703,Jonny Evans,DEF,0,0,39.42857142857143,0.0,20.0,0.0,88.0,68.0,6.666666666666667,2.3684210526315788,1.8,1.9000000000000001,1.6799999999999997,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
472,Jordan Amissah,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40625,1.5750000000000002,1.8125,1.5125
221,Jordan Ayew,MID,0,0,75.54838709677419,73.0,69.0,65.0,69.0,70.0,69.0,3.3793103448275863,2.6,4.8,1.7,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
160,Jordan Beyer,DEF,1,0,38.5625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.6266666666666665,0.0,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
320,Jordan Clark,MID,0,0,29.5,90.0,90.0,27.0,84.0,90.0,69.0,2.0,3.8,2.3111111111111113,4.640000000000001,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
299,Jordan Henderson,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
263,Jordan Pickford,GKP,0,0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,3.6451612903225805,3.2,2.570967741935484,2.62,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
9,Jorge Luiz Frello Filho,MID,1,0,28.483870967741936,90.0,5.0,65.0,69.0,64.0,53.333333333333336,1.9523809523809523,3.2,1.6761904761904762,2.3600000000000003,2.0625,1.71875,1.53125,1.509375
569,Jose Malheiro de Sa,GKP,0,0,80.54838709677419,90.0,90.0,90.0,90.0,45.0,90.0,2.896551724137931,2.0,2.3137931034482757,2.3400000000000003,1.25,1.26875,1.75,1.4375
647,Joseph Anang,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46875,1.35,1.59375,1.696875
682,Joseph Johnson,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2903225806451615,2.029032258064516,1.0,0.964516129032258
838,Josh Acheampong,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
440,Josh Bowler,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
723,Josh Brooking,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
161,Josh Brownhill,MID,1,0,65.46875,21.0,0.0,45.0,1.0,45.0,22.0,2.310344827586207,1.4,3.720689655172414,2.6399999999999997,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
165,Josh Cullen,MID,1,0,47.6875,90.0,90.0,90.0,90.0,90.0,90.0,2.4210526315789473,4.6,3.4842105263157896,5.92,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
99,Josh Dasilva,MID,1,0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
637,Josh Powell,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193548387096775,1.3451612903225802,1.5806451612903225,1.6548387096774195
747,Joshua Duffus,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.990625,2.09375,1.75625
810,Joshua King,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.409375,1.75,1.8031249999999999
616,Josko Gvardiol,DEF,1,0,54.74193548387097,45.0,90.0,90.0,0.0,0.0,75.0,2.619047619047619,2.2,3.542857142857143,2.1399999999999997,1.40625,1.171875,2.03125,1.9875000000000003
343,Julian Alvarez,FWD,1,0,76.09677419354838,73.0,90.0,0.0,68.0,31.0,54.333333333333336,4.466666666666667,2.0,7.9399999999999995,4.58,1.40625,1.171875,2.03125,1.9875000000000003
130,Julio Enciso,MID,0,0,7.483870967741935,62.0,26.0,0.0,14.0,45.0,29.333333333333332,2.0,1.0,3.0,1.5,1.0,0.990625,2.09375,1.75625
585,Jurrien Timber,DEF,1,0,1.5806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0625,1.71875,1.53125,1.509375
751,Justin Hubner,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
72,Justin Kluivert,MID,1,0,44.67741935483871,67.0,26.0,72.0,0.0,61.0,55.0,3.0,3.4,3.772,4.159999999999999,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
137,Kacper Kozlowski,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.990625,2.09375,1.75625
825,Kaden Rodney,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225806451612905,2.283870967741935,0.967741935483871,1.170967741935484
774,Kaelan Casey,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46875,1.35,1.59375,1.696875
6,Kai Havertz,MID,1,0,65.03225806451613,88.0,65.0,90.0,90.0,90.0,81.0,4.4,8.6,5.3566666666666665,10.18,2.0625,1.71875,1.53125,1.509375
783,Kaide Gordon,MID,1,0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
793,Kaine Kesler-Hayden,DEF,0,0,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.2,0.0,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
364,Kalvin Phillips,MID,1,0,12.225806451612904,0.0,0.0,21.0,0.0,45.0,7.0,0.8181818181818182,0.4,0.7818181818181817,0.1,1.46875,1.35,1.59375,1.696875
143,Kaoru Mitoma,MID,0,0,47.903225806451616,0.0,0.0,0.0,0.0,0.0,0.0,3.8947368421052633,0.0,7.052631578947368,0.0,1.0,0.990625,2.09375,1.75625
408,Karl Darlow,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
646,Karl Hein,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0625,1.71875,1.53125,1.509375
107,Keane Lewis-Potter,MID,1,0,37.4375,14.0,72.0,86.0,31.0,90.0,57.333333333333336,2.28,2.0,3.2359999999999998,4.040000000000001,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
39,Keinan Davis,FWD,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
431,Kell Watts,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
285,Kenny Tete,DEF,0,0,24.15625,0.0,90.0,5.0,8.0,0.0,31.666666666666668,2.0,0.6,2.523076923076923,0.8200000000000001,1.625,1.409375,1.75,1.8031249999999999
187,Kepa Arrizabalaga,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
349,Kevin De Bruyne,MID,1,0,21.612903225806452,90.0,0.0,90.0,68.0,90.0,60.0,5.454545454545454,5.8,9.39090909090909,9.879999999999999,1.40625,1.171875,2.03125,1.9875000000000003
277,Kevin Mbabu,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.409375,1.75,1.8031249999999999
115,Kevin Schade,MID,1,0,7.96875,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.02,0.0,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
556,Ki-Jana Hoever,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.26875,1.75,1.4375
76,Kieffer Moore,FWD,1,0,3.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.7624999999999997,0.0,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
24,Kieran Tierney,DEF,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0625,1.71875,1.53125,1.509375
430,Kieran Trippier,DEF,1,0,69.7741935483871,0.0,0.0,0.0,0.0,51.0,0.0,4.32,0.2,7.208000000000001,0.2,2.096774193548387,1.7612903225806449,1.4516129032258065,1.6161290322580644
147,Kjell Scherpen,GKP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.990625,2.09375,1.75625
388,Kobbie Mainoo,MID,0,0,43.87096774193548,84.0,90.0,79.0,78.0,81.0,84.33333333333333,3.0,4.0,3.1,3.7400000000000007,1.4516129032258065,1.4645161290322577,1.7741935483870968,1.535483870967742
676,Konstantinos Mavropanos,DEF,1,0,45.03333333333333,90.0,90.0,90.0,90.0,90.0,90.0,2.235294117647059,0.8,2.4588235294117644,2.62,1.46875,1.35,1.59375,1.696875
311,Konstantinos Tsimikas,DEF,1,0,21.580645161290324,0.0,0.0,0.0,0.0,6.0,0.0,3.9166666666666665,0.2,3.8333333333333335,0.6,1.1612903225806452,1.1483870967741938,1.7419354838709677,1.4129032258064516
45,Kortney Hause,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
796,Kristian Sekularac,MID,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.409375,1.75,1.8031249999999999
90,Kristoffer Ajer,DEF,1,0,48.8125,90.0,90.0,90.0,90.0,90.0,90.0,2.2083333333333335,4.8,3.0208333333333335,5.52,0.967741935483871,0.9451612903225806,2.6451612903225805,1.954838709677419
544,Kurt Zouma,DEF,1,0,73.6875,90.0,90.0,90.0,90.0,0.0,90.0,2.6296296296296298,2.8,2.925925925925926,2.88,1.46875,1.35,1.59375,1.696875
369,Kyle Walker,DEF,1,0,72.90322580645162,0.0,0.0,0.0,90.0,90.0,0.0,3.230769230769231,0.8,3.588461538461538,1.42,1.40625,1.171875,2.03125,1.9875000000000003
181,Lawrence Vigouroux,GKP,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6451612903225807,1.525806451612903,1.5806451612903225,1.4709677419354839
40,Leander Dendoncker,MID,0,0,3.6875,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.25,0.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
26,Leandro Trossard,MID,1,0,36.806451612903224,26.0,90.0,18.0,78.0,16.0,44.666666666666664,3.5925925925925926,2.6,4.533333333333333,4.58,2.0625,1.71875,1.53125,1.509375
753,Leigh Kavanagh,DEF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.990625,2.09375,1.75625
758,Leo Castledine,MID,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
34,Leon Bailey,MID,0,0,52.9375,90.0,27.0,90.0,90.0,68.0,69.0,4.133333333333334,2.6,5.536666666666666,4.0,2.4193548387096775,1.9838709677419353,0.7741935483870968,0.6838709677419356
836,Leon Chiwome,FWD,0,0,43.25,15.0,75.0,83.0,0.0,0.0,57.666666666666664,1.6666666666666667,1.0,0.7333333333333334,0.44000000000000006,1.25,1.26875,1.75,1.4375
613,Lesley Ugochukwu,MID,1,0,8.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.65,0.0,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
197,Levi Colwill,DEF,1,0,59.8,0.0,0.0,0.0,0.0,78.0,0.0,2.8260869565217392,0.2,2.9217391304347826,0.58,1.032258064516129,1.464516129032258,1.3548387096774193,1.4193548387096775
66,Lewis Cook,MID,1,0,69.58064516129032,86.0,90.0,90.0,90.0,90.0,88.66666666666667,2.3846153846153846,2.2,3.873076923076923,5.199999999999999,1.4516129032258065,1.4870967741935486,1.4838709677419355,1.8483870967741938
624,Lewis Dobbin,MID,0,0,6.612903225806452,0.0,0.0,0.0,29.0,1.0,0.0,1.5454545454545454,0.4,1.4545454545454546,0.44000000000000006,1.8333333333333333,1.9233333333333333,1.7333333333333334,1.4966666666666666
